Data,Sucesso,Beta0,Beta1,Beta2,Beta3,Tau1,Tau2,Custo,NumTitulos,OutliersRemovidos,UsouPreviousParams,Reotimizado,ErroMensagem
2024-07-01,true,0.1068211457888814,-0.0020217325371964428,0.2337776290968153,-0.2004,2.2831486992603898,1.9520000000000002,3.9536511008070017,17,0,true,false,
2024-07-02,true,0.009710000000000002,0.09485359289815028,0.27014127185089604,-0.2004,11.398626056366995,37.47436245835963,4.086076615376144,17,0,true,false,
2024-07-03,true,0.009710000000000002,0.09495283345992304,0.28180802069683364,-0.2004,11.580609738246348,34.00283134243664,4.076980010682295,17,0,true,false,
2024-07-04,true,0.009710000000000002,0.09464938813490635,0.2711203277290873,-0.2004,12.760209252935683,40.939118375050846,6.324152819088492,17,1,true,false,
2024-07-05,true,0.009710000000000002,0.09479930792822139,0.2656107428281836,-0.2004,13.977060688699089,45.69421974277968,9.514013665449571,19,0,true,false,
2024-07-08,true,0.009710000000000002,0.09441284913983518,0.2612129149511283,-0.2004,14.342823310303793,46.54017236490664,8.96543478351439,19,1,true,false,
2024-07-09,true,0.12742482644650568,-0.0224137557605005,-0.03702849588168179,-0.08774236702152138,0.6706020654977994,50.047999999999995,2.504051442522359,19,0,true,false,
2024-07-10,true,0.009710000000000002,0.09443249744868507,0.25158463606634357,-0.2004,14.858485013321241,47.50913419990944,9.260507860890113,17,0,true,false,
2024-07-11,true,0.009710000000000002,0.09438171510625484,0.24971812200495572,-0.2004,16.69740057051737,50.04799999999999,7.999336108576662,17,0,true,false,
2024-07-12,true,0.009710000000000002,0.09550189930926287,0.2531916392753187,-0.2004,19.755768563488235,50.047999999999995,72.99636566625408,19,1,true,false,
2024-07-15,true,0.10274579612463702,0.002254188718729678,-0.014846203054172348,0.037841418598902124,0.48050000000000004,3.820461817208073,2.0955361479163264,19,0,true,false,
2024-07-16,true,0.14258096038939524,-0.03751042051033371,-0.046493851519242485,-0.07240687038658473,0.48050000011548427,3.054209787385541,0.9186327051705991,16,2,true,false,
2024-07-17,true,0.009710000000000002,0.09457828383876277,0.25572064527187016,-0.2004,18.24794945435771,50.047999999999995,4.367689027206273,17,1,true,false,
2024-07-18,true,0.009710000000000002,0.09462429167156497,0.26658556654293253,-0.2004,19.236725700914185,50.047999999999995,5.856919446251244,19,0,true,false,
2024-07-19,true,0.009710000000000002,0.09483586288134298,0.2527936044541213,-0.2004,15.664794658843865,48.615931910712675,4.174959509778033,19,0,true,false,
2024-07-22,true,0.1079772208446502,-0.0031174606437681363,0.22428472679138817,-0.2004,2.2208978237852146,1.9520000000000002,1.9278170943427515,18,0,true,false,
2024-07-23,true,0.009710000000000002,0.0948419027188418,-0.09224253027304806,0.2004,20.019499999999997,12.421148424459105,3.0341916526373045,19,0,true,false,
2024-07-24,true,0.07587472338380157,0.028787009338461407,0.22364141666503415,-0.2004,11.201262231583318,20.40741716329176,2.745863199348082,18,0,true,false,
2024-07-25,true,0.009710000000000002,0.09504453731429266,0.14808451164453387,0.10584108286810677,8.809690654837551,50.047999999999995,2.338344637771379,19,0,true,false,
2024-07-26,true,0.08147483250132528,0.023348741534654462,0.02674873336229332,0.0681779589610923,3.7220845670270206,7.371541432013078,3.29787364700934,19,0,true,false,
2024-07-29,true,0.10931007976800529,-0.0044936685177925815,0.013949970768234047,0.02464523010266874,8.709148044851709,2.772651211486392,6.537440984028297,19,0,true,false,
2024-07-30,true,0.04579480395707278,0.058983358759866995,0.0921070647538527,0.2004,4.902299132550839,50.04799933642187,2.1390610906808116,18,0,true,false,
2024-07-31,true,0.13201287532059705,-0.027247518138689596,0.15198364714468984,-0.2004,7.614907359468873,14.036736486982191,1.7698039619104453,18,1,true,false,
2024-08-01,true,0.009710000000000002,0.09505773744995749,0.25476641234838165,-0.2004,12.309418877419983,38.01562206904035,1.5207519630073423,16,3,true,false,
2024-08-02,true,0.009710000003989139,0.09498759126805513,-0.11657871475886869,0.2003999999933665,20.019499999409934,11.23877010746573,2.4559042240059488,19,0,true,false,
2024-08-05,true,0.009710000000000002,0.0948137927269828,0.2457200463202185,-0.2004,15.077260422190554,48.33042953577032,3.1453713968309964,19,0,true,false,
2024-08-06,true,0.10628428571052624,-0.0013834809077302717,0.22079237447027375,-0.2004,2.1648396418731912,1.9520000000000002,1.6324563005843795,18,2,true,false,
2024-08-07,true,0.06617309097598456,0.03865369026496769,0.2124886850307906,-0.2004,12.358432848724869,24.286235563791852,1.3841866318698675,19,0,true,false,
2024-08-08,true,0.03998520897466906,0.06483183036761517,0.07808568860638772,0.2004,5.431330859393968,44.61977516190196,1.4983276912603742,19,0,true,false,
2024-08-09,true,0.0321229611125741,0.07274979946995343,0.03181253474599744,0.2004,2.171423127254266,7.485285865508269,1.4410215803870277,18,1,true,false,
2024-08-12,true,0.06819242890933082,0.03672174212224436,-0.1110379955537367,0.2004,5.393389262263026,6.1045473887232005,2.928050025092672,19,1,true,false,
2024-08-13,true,0.009710000007664902,0.09521633826545284,0.13719903393953073,0.006535949174294807,13.948401826030373,1.952000000023387,1.396200465363775,18,1,true,false,
2024-08-14,true,0.2420985208667089,-0.13717365287930108,-0.3005999999999999,0.11103268103305843,15.778631603391645,7.374003924538739,1.121440025827628,19,0,true,false,
2024-08-15,true,0.033712553513530495,0.0711920370121954,0.03835394316479072,0.2004,1.616493608319466,7.319059535029982,0.8556066877085999,19,1,true,false,
2024-08-16,true,0.18803136031185674,-0.08308845394175372,8.374977676221653e-6,-0.2004,3.243000095317982,10.23975151989496,0.787240752711356,19,0,true,false,
2024-08-19,true,0.03526024763269768,0.06963713405671142,0.04735966955097546,0.2004,1.3785911134194562,7.146666989919263,0.9760722757277155,17,2,true,false,
2024-08-20,true,0.03990436485715379,0.06500012921811221,0.042832407038710905,0.18564631727139314,1.2915480793226333,6.460264930572122,1.3453242504416807,18,0,true,false,
2024-08-21,true,0.11101194688413082,-0.006082557730740768,0.0009930654610842231,-0.0005339281386498291,0.7572633251616125,1.9520000003083025,1.4770216975189518,19,0,true,false,
2024-08-22,true,0.05807815004693112,0.046849464207386345,0.07405297836452601,0.011324037601673168,20.019499999999997,1.9520000000000002,1.333548376402303,19,0,true,false,
2024-08-23,true,0.11470024663716977,-0.00977683281360266,0.0033701591356510513,-0.00862186578444663,1.197051702258944,6.481732602843554,1.3479165561941755,19,0,true,false,
2024-08-26,true,0.03587776846428486,0.06904937943249832,0.0369858410301208,0.2004,1.6752473011947164,7.467467474391153,0.7860490333069979,18,0,true,false,
2024-08-27,true,0.010906882104066836,0.09416184536918558,0.11135602628088939,0.1159033637546626,9.685142567358492,42.66768388363571,0.9242637112831554,19,0,true,false,
2024-08-28,true,0.08481687034158067,0.020113463424640276,0.01917682618682534,0.07679908240080231,0.9016516845283857,5.587822519947024,0.949647136373727,18,1,true,false,
2024-08-29,true,0.09497646537789955,0.009963061800864955,0.016019377655746694,0.048527467484040014,0.8688509689469063,5.621679824766261,0.7595927568396613,19,0,true,false,
2024-08-30,true,0.10743600437777169,-0.0024996504921240524,0.0068053766386762925,0.018082730927507538,0.7430869345006885,4.060845303155111,0.8352843885018183,19,1,true,false,
2024-09-02,true,0.12736512977588368,-0.02240146814445423,1.0753956291137659e-8,-0.1205601251190388,1.4513075084022173,50.04799999989301,1.066251461404787,18,2,true,false,
2024-09-03,true,0.06537508493062721,0.03961040934767824,0.06574986356079862,0.2004,3.295314770416785,44.92461633999308,1.4856719554874342,19,0,true,false,
2024-09-04,true,0.09490070477969276,0.010020856806164173,0.014981755958334557,0.059805218552021706,0.8499721964880051,4.508056363428226,1.2487022138735722,19,0,true,false,
2024-09-05,true,0.06275302123480114,0.042188358760314015,0.06622079440471254,0.2004,3.5568934104499204,44.622193155202545,1.9467852270651678,19,1,true,false,
2024-09-06,true,0.1051526533724357,-0.00015263458189154888,0.22985872431135232,-0.1996812483719194,3.532274154920286,3.532274424282466,1.384598369522042,19,0,true,false,
2024-09-09,true,0.0471314668783731,0.05779572374849622,0.04408749968986757,0.17684673937886158,1.3284050683530848,6.894252657857194,0.5309475146405223,18,1,true,false,
2024-09-10,true,0.10986996985072768,-0.0048955723862791276,0.006730586811993806,0.01670756268954115,6.730405794609488,1.9520000000000002,1.0618977230557534,18,0,true,false,
2024-09-11,true,0.11621594015260153,-0.011260745342447566,-3.0552706540710463e-7,-0.03863593101031736,0.8398706524264927,50.047999999999995,0.7832227019385394,19,0,true,false,
2024-09-12,true,0.13914309860628293,-0.03415545952234984,-0.039393494779475985,0.026273105728626883,10.20350269407823,1.9520000000000002,0.8729315001780261,19,1,true,false,
2024-09-13,true,0.18480641374913725,-0.07982069351805583,0.03413856825904446,-0.2004,2.7555239932423614,7.071210485754435,1.818745475244262,19,0,true,false,
2024-09-16,true,0.06345785907891884,0.04147141249033691,0.0376568761404182,0.13567236627635723,1.1105386163440574,6.028933991461035,0.39660927309584537,19,0,true,false,
2024-09-17,true,0.09055965778612024,0.014370636196503403,0.021719022812658233,0.06591973618631011,0.9177155090224264,5.502758633341919,0.4423997027580228,19,0,true,false,
2024-09-18,true,0.11766714991871563,-0.01270534133872287,1.5068566949921957e-9,-0.03532016384650879,0.7901474324426457,50.047999999487594,0.939558365181444,19,0,true,false,
2024-09-19,true,0.009710000000000002,0.09775870900182379,0.13786200599384288,0.009816182918256021,16.698435342529027,1.9520000000000002,0.813876577404735,19,0,true,false,
2024-09-20,true,0.10715759056966895,0.00027173145784819755,0.008129217710463786,0.02067299015624132,0.9294021773124014,3.547434259157389,1.1871675663782943,19,1,true,false,
2024-09-23,true,0.1160465982960161,-0.008655579219810786,0.010482523245973922,-0.007404439651052827,1.0044846311425062,50.04799999532734,3.8583968122438757,19,1,true,false,
2024-09-24,true,0.09958309878181969,0.007810174507707063,0.024300382219659914,0.05043680564893907,1.1279276186030525,7.611798148115628,3.1983830089187277,19,0,true,false,
2024-09-25,true,0.12602428491598244,-0.018594128069363423,2.6577024100644976e-8,-0.09306947153426498,1.1712771420857797,50.04799999999398,1.0342738398185658,19,0,true,false,
2024-09-26,true,0.1587632550212798,-0.05132390821092838,3.3568713990362757e-7,-0.1198289466569339,1.7809644623358822,7.801133512271325,0.9120855051589999,19,0,true,false,
2024-09-27,true,0.09322778381809177,0.014176942372789915,0.02108358956015688,0.05948190871615645,0.9908928158272965,4.645828000510649,1.2036664642128236,19,0,true,false,
2024-09-30,true,0.14567759956678814,-0.03824527651507047,7.005008090095182e-8,-0.09697580272299734,1.457692608858983,9.481906644092737,1.9129324930425724,18,0,true,false,
2024-10-01,true,0.08219018180391978,0.025188681498673822,0.03245806915780022,0.08380433779242263,1.2089539361500494,5.376424795147824,2.298233498746291,18,0,true,false,
2024-10-02,true,0.12422164590717942,-0.016796998215520883,-0.007862804758695536,-0.034592107774343316,0.48050000000000004,14.416118113827793,2.1547566496760973,18,0,true,false,
2024-10-03,true,0.11919781044720543,-0.011800656542002226,0.005668051213678253,-0.03620904802679997,0.7642757609269255,50.04799999999029,1.7137062703678045,17,1,true,false,
2024-10-04,true,0.11389600404594682,-0.0064331269508384175,-0.17873138572513897,0.2004,2.0199123829807344,1.9520000000000002,1.9256718877041916,17,2,true,false,
2024-10-07,true,0.1298056785115969,-0.022391417482381805,2.037460214166949e-8,-0.04655772373509241,0.7671056530870375,8.055066406677115,2.5552523754039616,18,0,true,false,
2024-10-08,true,0.039562108884288856,0.0678284726789707,0.05363388482244619,0.2004,1.021466841950008,4.9010777149898335,1.723399599186463,17,2,true,false,
2024-10-09,true,0.11100565341747902,-0.003545930129733683,-0.17423180909821429,0.2004,2.0657772515102444,1.9520000000000002,2.041777341521318,18,0,true,false,
2024-10-10,true,0.1093604043373894,-0.0019718812994706774,0.021745163290302107,0.013666080091802138,0.918381298134667,2.9735388210522977,2.496561034342023,18,0,true,false,
2024-10-11,true,0.12167128611624584,-0.014282582545685402,0.012706228305114012,-0.06953998761698064,0.800329550562123,50.0479999960757,2.4516274877686253,18,0,true,false,
2024-10-14,true,0.1230816472659058,-0.01570136176726286,0.016385990361816625,-0.0766511508447947,0.8941408032753752,50.047999999999995,1.2925771626016536,18,0,true,false,
2024-10-15,true,0.07895255678203747,0.028495722435074512,0.06939494212117613,0.2004,2.035134688505706,50.047999999999995,2.152123950184757,18,1,true,false,
2024-10-16,true,0.12230067441299051,-0.014915287936772614,0.016919413046190112,-0.07993048602123737,0.8676913710510513,50.04799999973487,1.51691468206429,18,0,true,false,
2024-10-17,true,0.113043485612764,-0.0056583044765860565,0.018429954927838645,0.015517671872098985,0.8304740746499218,2.1313418262466266,2.634635555079799,18,1,true,false,
2024-10-18,true,0.1367820919356265,-0.029379400645468838,4.4458895930158245e-7,-0.053969019108553354,0.6957629351383129,7.03126726300512,3.027813792931399,18,0,true,false,
2024-10-21,true,0.15268663726583823,-0.04526072136486228,2.2060433982952393e-8,-0.10120893961034529,1.0139808988265637,7.142518001643261,1.9968529895055913,18,1,true,false,
2024-10-22,true,0.11026580629336274,-0.0028661924690448165,0.018799854501505113,0.027709223270022346,0.8593205699796437,2.7659502709215955,1.194980871483003,18,0,true,false,
2024-10-23,true,0.126266142164161,-0.018864264852493703,0.010844645320700669,-0.08435354216632412,0.7992034377418562,50.047999999999995,1.2217410470262207,18,0,true,false,
2024-10-24,true,0.11325700365083319,-0.005857828283648395,0.023019786485276906,0.01611096962758349,0.9890536680208448,2.3584631119091393,1.4461087920878903,18,0,true,false,
2024-10-25,true,0.11299070118200817,-0.00551795402899464,-0.16176144150796495,0.2004,2.086568345716886,1.9520000000000002,1.4810343343631818,18,0,true,false,
2024-10-28,true,0.08822036562671216,0.01919242883947172,0.038085514210747934,0.07668906423136088,1.0286674904744182,4.745276977019562,0.9214822281265773,18,1,true,false,
2024-10-29,true,0.12628168237314163,-0.018878753552561637,0.0076403026660927026,-0.1061855191993945,0.6537620549970834,50.047999999892745,1.1576699639919439,18,0,true,false,
2024-10-30,true,0.13429474705249203,-0.026881152416532904,-0.006622810128926033,-0.05633337485269042,0.48050000000000004,8.85808133435516,1.9236717807953243,18,0,true,false,
2024-10-31,true,0.1118871251742148,-0.004485517875071076,0.014055431134049478,0.026025158614506824,0.6936597308785573,2.002693894844915,1.900815142780761,18,1,true,false,
2024-11-01,true,0.12589798789636952,-0.018506684071476796,0.01051003361287863,-0.08375604511247771,0.626238383371029,50.04799999923106,1.8691725946641027,17,1,true,false,
2024-11-04,true,0.1264550984195886,-0.018989325583025584,-0.1798320992835383,0.2004,2.4093166524094025,1.9520000000000002,1.9550782729874523,16,3,true,false,
2024-11-05,true,0.11550139991162274,-0.007974800181294185,-0.1603841410175885,0.20039999992630037,2.1801418468315488,1.9520000000371498,2.5112021776542255,18,0,true,false,
2024-11-06,true,0.12083000281936448,-0.013320660866746605,-0.1718676921435094,0.2004,2.3176888955513397,1.9520000000000002,2.095417316089028,18,1,true,false,
2024-11-07,true,0.07048402027617831,0.04195661661386964,0.07560665953830503,0.2004,2.1108427860301786,35.2308801003708,2.0606307697570583,18,0,true,false,
2024-11-08,true,0.1157908864349982,-0.003355224876969598,-0.06786579116647443,0.09257312381886726,2.782149115150149,1.9520000000000002,2.438801728652324,18,1,true,false,
2024-11-11,true,0.08306278805920345,0.029314709165683964,0.05579322755327845,0.0768152820013524,1.1889557035622673,6.604765430136533,3.565329385411277,18,1,true,false,
2024-11-12,true,0.10749287754041734,0.004899519304602842,0.028369822297427377,0.02194419298822449,1.0827565086869038,2.1556900659486664,3.4015034191949747,18,0,true,false,
2024-11-13,true,0.06759415316526629,0.04481025527725829,0.08720995783383229,0.2004,1.8615021968833683,32.295744124269746,3.5843753071603333,18,0,true,false,
2024-11-14,true,0.16254334329687356,-0.050152931560162844,0.0002711770476255224,-0.13746034487087494,0.9726542340820199,7.1350677188286165,3.261331067238242,18,0,true,false,
2024-11-15,false,,,,,,,,0,0,false,false,Dados insuficientes (<3 títulos)
2024-11-18,true,0.08886354221172967,0.023553419413382477,0.06896682647425852,0.1471099043434024,1.682953359089589,50.047999999999995,2.5392847739140905,18,0,true,false,
2024-11-19,true,0.03788142404648918,0.07451738785642295,0.10181342684397426,0.2004,1.7217596490976335,11.603345713495141,3.3802891879169357,18,0,true,false,
2024-11-20,false,,,,,,,,0,0,false,false,Dados insuficientes (<3 títulos)
2024-11-21,true,0.11662415389148943,-0.004196141661750911,-0.16807668992252672,0.2004,2.294209445639597,1.9520000000019548,2.7056518157235367,18,0,true,false,
2024-11-22,true,0.14189869912776423,-0.02949158216614625,0.009154596064578099,-0.08817121214482859,0.9007097178690752,10.019749058422407,2.5668930469457854,18,0,true,false,
2024-11-25,true,0.11046216416356004,0.0019405091109381534,0.037381848380315476,0.010884444076355932,1.14036908624105,2.3594654516678197,3.641615408699566,17,1,true,false,
2024-11-26,true,0.1004211683348781,0.012009103128482733,0.058743557900704145,0.06705174366906234,1.5042462162299253,50.047999999999995,1.878846297059047,16,3,true,false,
2024-11-27,true,0.12852598502317236,-0.01613113302638085,0.02550803032483004,-0.04758114204220857,0.9241732061897828,9.394231825022048,2.6182990080946262,18,1,true,false,
2024-11-28,true,0.11109776309291161,0.0012564138447942648,0.05339115857708439,0.030761251169241846,0.9189134276561355,50.04799999293637,3.9242846174771944,18,1,true,false,
2024-11-29,true,0.24232056817533,-0.12991293866248857,-0.3005999999999999,0.14819314775458428,5.692228888873251,2.025745500318816,13.080822134760602,18,0,true,false,
2024-12-02,true,0.14120204709888393,-0.028846844791536857,0.004873548902603056,-0.2004,0.5077402008587688,46.26008706140315,5.676363670699137,18,1,true,false,
2024-12-03,true,0.14504851405559563,-0.03269843977137508,0.02338595407029973,-0.072838942965389,0.7576840865710448,7.097540246289585,3.548893981737711,18,0,true,false,
2024-12-04,true,0.1323954362846423,-0.01990597316029364,-0.17063483213944014,0.2004,2.7624898713934476,1.9520000000000002,3.992369679134299,18,0,true,false,
2024-12-05,true,0.1256047118528559,-0.013019951582525597,-0.15780282639307147,0.2004,2.4909842688822845,1.9520000000000002,6.352149861887361,18,0,true,false,
2024-12-06,true,0.14396233122341973,-0.03145523654055651,-0.18952085991769546,0.2004,3.080170422402292,1.9520000000000002,3.5644876284682354,18,0,true,false,
2024-12-09,true,0.1500392765696304,-0.037507197695101656,-0.1943012495587908,0.2004,3.3648740860558837,1.9520000000000002,9.57760629828918,18,0,true,false,
2024-12-10,true,0.16029364040570912,-0.04782566728327727,-0.20058713280558077,0.2004,3.6170707434677545,1.9520000000000002,4.712770575990831,18,1,true,false,
2024-12-11,true,0.1096224310065341,0.0027317481340862343,0.08504037282704215,0.037871687203558796,1.1702482215285557,50.047999999999995,3.3339337913027816,18,1,true,false,
2024-12-12,true,0.17930523076662389,-0.05691138757179006,0.07384208525467167,-0.2004,1.9314533906758762,5.6070129490959095,2.563997784196122,18,1,true,false,
2024-12-13,true,0.12974488906117754,-0.007317637657208233,-0.18085716974768848,0.20039999999999727,2.6911222270262085,1.9520000000000035,4.7838340155592505,18,1,true,false,
2024-12-16,true,0.10453355565005726,0.017819574333509735,0.08133658310191053,0.050704486965478135,1.2909146727428045,50.047999999999995,10.019894886597205,18,0,true,false,
2024-12-17,true,0.13890182468277057,-0.016596146009323107,0.03969567697936199,-0.15716268559905094,0.8328871767767694,50.04799999833035,16.31847392418751,18,0,true,false,
2024-12-18,true,0.13657224976433888,-0.014161629428505471,-0.1634813017762643,0.2004,2.8597037149896405,1.9520000000000002,7.752902907631719,17,2,true,false,
2024-12-19,true,0.1567035801130843,-0.03429670938060459,-0.19422641499236573,0.2004,3.3381028763055673,1.9520000000000002,7.416306453362443,17,2,true,false,
2024-12-20,true,0.11541132699390795,0.006907680704383474,0.08974621356391387,0.05052844976434379,1.2558535897097427,50.047999997115824,10.26589243655307,18,0,true,false,
2024-12-23,true,0.11318062335726498,0.009184089310454257,0.08053456409556917,0.0874155767882265,1.2766161070357098,50.04799999992106,2.944555389544287,18,0,true,false,
2024-12-24,true,0.14862996398499287,-0.026318658585768543,0.020083571205823034,-0.2004,0.5530654935476211,46.04832948557265,16.542593161520834,18,0,true,false,
2024-12-25,false,,,,,,,,0,0,false,false,Dados insuficientes (<3 títulos)
2024-12-26,true,0.15206416937516082,-0.029574895002135265,-0.19553095755807146,0.2004,3.2297080745406976,1.95200002660502,12.204085982090744,18,0,true,false,
2024-12-27,true,0.2726272111390896,-0.15014337997400337,-0.3005999999999999,0.14065853897769878,7.388753470030111,1.9520000000000002,10.080269736434428,18,0,true,false,
2024-12-30,true,0.15107457866223084,-0.02875514178551711,0.03502653430512042,-0.2004,0.8341216521368555,40.44542426586898,5.526282586852538,18,0,true,false,
2024-12-31,true,0.15854562875304531,-0.0362461980510329,0.015515329434467373,-0.15832525835027816,0.572739455267708,23.524035844089024,10.774140233126326,13,0,true,false,
